상품명,조사일,판매가격,판매업소,제조사,세일여부,원플러스원,브랜드
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼수성점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3550,이마트월배점,오뚜기,,,
진라면 순한맛(5개입),2024-05-03,3550,이마트여수점,오뚜기,,,
진라면 순한맛(5개입),2024-05-03,3550,이마트울산점,오뚜기,,,
진라면 순한맛(5개입),2024-05-03,3550,이마트춘천점,오뚜기,,,
진라면 순한맛(5개입),2024-05-03,4750,세븐일레븐(본사),오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼연수점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G방배점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G목동점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G만수점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G마포점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G대림점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G고양삼송점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G속초점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G소사점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G부곡점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3550,이마트자양점,오뚜기,,,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G복대점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G복대2점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G보라점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G유진점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3550,이마트평촌점,오뚜기,,,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G운정점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G신곡점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G수지점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G속초조양점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G춘천점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G철원점,오뚜기,N,N,
진라면 순한맛(5개입),2024-05-03,3580,롯데슈퍼G중동점,오뚜기,N,N,
틈새라면(5개입),2024-05-03,4840,이마트마포점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트동해점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트동인천점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트보령점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트보라점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트별내점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트반야월점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트문현점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트안양점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트성남점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트서수원점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트서산점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트상주점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트사천점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트사상점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트봉선점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트순천점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트수지점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트수서점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트속초점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트세종점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트성서점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트여주점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트여의도점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트양주점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트안성점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트안동점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트아산점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트신제주점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트은평점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트월계점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트왕십리점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트오산점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트양산점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트영천점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트연제점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트진접점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트중동점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트일산점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트익산점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트이천점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트포항이동점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트충주점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트청계천점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트천호점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트천안터미널점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트창원점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트창동점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트진주점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트풍산점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트포천점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트평택점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트파주점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트파주운정점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트통영점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트칠성점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트미아점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트둔산점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트흥덕점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트화성봉담점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트하월곡점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트하남점,팔도,,,
틈새라면(5개입),2024-05-03,5490,롯데슈퍼분당점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼평택점,팔도,N,N,
틈새라면(5개입),2024-05-03,5890,롯데슈퍼수지점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼일산점,팔도,N,N,
틈새라면(5개입),2024-05-03,4840,이마트수색점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트신도림점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트화정점,팔도,,,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼포항점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼상남점,팔도,N,N,
틈새라면(5개입),2024-05-03,4840,이마트청주점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트다산점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트포항점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트전주점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트천안점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트마산점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트구미점,팔도,,,
틈새라면(5개입),2024-05-03,4100,이마트분당점,팔도,N,N,
틈새라면(5개입),2024-05-03,4840,이마트산본점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트의정부점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트죽전점,팔도,,,
틈새라면(5개입),2024-05-03,6000,신세계백화점센텀시티점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트남양주점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트태백점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트수원점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트천안서북점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트제천점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트동탄점,팔도,,,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼포천일동점,팔도,N,N,
틈새라면(5개입),2024-05-03,5730,롯데슈퍼상록수점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼탑동점,팔도,N,N,
틈새라면(5개입),2024-05-03,4840,이마트광교점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트가든5점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트강릉점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트남원점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트고잔점,팔도,,,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼하당점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼신현점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼월성점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼풍암점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼영주점,팔도,N,N,
틈새라면(5개입),2024-05-03,4840,이마트경기광주점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트검단점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트용인점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트연수점,팔도,,,
틈새라면(5개입),2024-05-03,6000,신세계백화점강남점,팔도,,,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼세종고운점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼잠원점,팔도,N,N,
틈새라면(5개입),2024-05-03,4840,이마트군산점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트구로점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트광산점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트광명소하점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트과천점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트경산점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트동백점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트동구미점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트대전터미널점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트김해점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트김포한강점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트김천점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트금정점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트묵동점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트목포점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트목동점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트명일점,팔도,,,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼송파점,팔도,N,N,
틈새라면(5개입),2024-05-03,5490,롯데슈퍼인계점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼전북대점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼전농점,팔도,N,N,
틈새라면(5개입),2024-05-03,2670,롯데슈퍼장안점,팔도,N,N,
틈새라면(5개입),2024-05-03,5650,롯데슈퍼장락점,팔도,N,N,
틈새라면(5개입),2024-05-03,5390,롯데슈퍼잠실3동점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼인후점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼창동2점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼중촌점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼중계점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼중계역점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼부산연산점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼정자점,팔도,N,N,
틈새라면(5개입),2024-05-03,5450,롯데슈퍼정릉점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼프리미엄공덕점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼평창진부점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼탑동3점,팔도,N,N,
틈새라면(5개입),2024-05-03,5650,롯데슈퍼코엑스점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼칠곡중리점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼철산점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼회룡역점,팔도,N,N,
틈새라면(5개입),2024-05-03,5490,롯데슈퍼화성봉담점,팔도,N,N,
틈새라면(5개입),2024-05-03,5490,롯데슈퍼함양점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼한빛점,팔도,N,N,
틈새라면(5개입),2024-05-03,5550,롯데슈퍼한마음점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼프리미엄도곡점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼효자점,팔도,N,N,
틈새라면(5개입),2024-05-03,4840,이마트광주점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트의왕점,팔도,,,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼동탄청계점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼프리미엄황금점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼반포2점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼프리미엄일원점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼광명일직점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼프리미엄서초점,팔도,N,N,
틈새라면(5개입),2024-05-03,4840,이마트신촌점,팔도,,,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼프리미엄용호점,팔도,N,N,
틈새라면(5개입),2024-05-03,5490,롯데슈퍼용인남사점,팔도,N,N,
틈새라면(5개입),2024-05-03,5490,롯데슈퍼프리미엄기흥점,팔도,N,N,
틈새라면(5개입),2024-05-03,5730,롯데슈퍼포항장성점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼부산영도점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼목포용해점,팔도,N,N,
틈새라면(5개입),2024-05-03,5490,롯데슈퍼봉화산역점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼산본피트인점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼덕진점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼세종나성프레시점,팔도,N,N,
틈새라면(5개입),2024-05-03,4840,이마트에코시티점,팔도,,,
틈새라면(5개입),2024-05-03,2900,이마트상봉점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트서귀포점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트제주점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트원주점,팔도,,,
틈새라면(5개입),2024-05-03,4840,이마트역삼점,팔도,,,
틈새라면(5개입),2024-05-03,4100,이마트용산점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼안양점,팔도,N,N,
틈새라면(5개입),2024-05-03,4840,이마트신월점,팔도,,,
틈새라면(5개입),2024-05-03,4840,(주)농협하나로유통 수원점,팔도,N,N,
틈새라면(5개입),2024-05-03,4840,이마트만촌점,팔도,,,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼원주점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼원효로점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼장위점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼합천점,팔도,N,N,
틈새라면(5개입),2024-05-03,5460,롯데슈퍼백석점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼문흥점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼당리점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼단구점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼마포대흥점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼두정2점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼두암점,팔도,N,N,
틈새라면(5개입),2024-05-03,5690,롯데슈퍼덕정점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼대전둔산점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼대연점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼부산학장점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼부산문현점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼복현점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼방화점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼방학점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼명지점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼망포역점,팔도,N,N,
틈새라면(5개입),2024-05-03,5590,롯데슈퍼상계11점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼삼성점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼산본2동점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼분당서현점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼분당구미점,팔도,N,N,
틈새라면(5개입),2024-05-03,2670,롯데슈퍼부산화명점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼성주점,팔도,N,N,
틈새라면(5개입),2024-05-03,5620,롯데슈퍼성내점,팔도,N,N,
틈새라면(5개입),2024-05-03,5600,롯데슈퍼서초국제점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼서초3동점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼상계7동점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼삼천포점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼시흥조남점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼시흥장곡점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼송천점,팔도,N,N,
틈새라면(5개입),2024-05-03,5590,롯데슈퍼송정점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼송양점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼세교점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼세곡점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼쌍문점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼신천점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼신부점,팔도,N,N,
틈새라면(5개입),2024-05-03,5490,롯데슈퍼신반포점,팔도,N,N,
틈새라면(5개입),2024-05-03,5490,롯데슈퍼신도림점,팔도,N,N,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼신당점,팔도,N,N,
틈새라면(5개입),2024-05-03,3990,롯데슈퍼엑스포점,팔도,N,N,
틈새라면(5개입),2024-05-03,5400,롯데슈퍼언남점,팔도,N,N,
틈새라면(5개입),2024-05-03,5390,롯데슈퍼양산남부점,팔도,N,N,
틈새라면(5개입),2024-05-03,6000,신세계백화점죽전점,팔도,,,
틈새라면(5개입),2024-05-03,5350,롯데슈퍼안산점,팔도,N,N,
